"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","EDUADULT","UPPSRY","PC_25_64","A","2015",50.527138,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2016",50.13871,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2017",49.018936,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2018",48.058849,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2019",48.688206,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2020",48.444328,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2021",48.297703,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2010",69.68969,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2011",68.898232,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2012",68.246284,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2013",67.267471,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2014",66.420502,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2015",64.566017,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2016",62.975384,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2017",62.102646,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2018",60.750225,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2019",59.947014,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2020",58.648563,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2021",57.04705,
"IDN","EDUADULT","TRY","PC_25_64","A","2010",7.9779863,
"IDN","EDUADULT","TRY","PC_25_64","A","2011",8.1564999,
"IDN","EDUADULT","TRY","PC_25_64","A","2012",9.007103,
"IDN","EDUADULT","TRY","PC_25_64","A","2013",9.3885174,
"IDN","EDUADULT","TRY","PC_25_64","A","2014",9.6783018,
"IDN","EDUADULT","TRY","PC_25_64","A","2015",10.567527,
"IDN","EDUADULT","TRY","PC_25_64","A","2016",11.338527,
"IDN","EDUADULT","TRY","PC_25_64","A","2017",11.857569,
"IDN","EDUADULT","TRY","PC_25_64","A","2018",12.401382,
"IDN","EDUADULT","TRY","PC_25_64","A","2019",12.414515,
"IDN","EDUADULT","TRY","PC_25_64","A","2020",12.801033,
"IDN","EDUADULT","TRY","PC_25_64","A","2021",13.170677,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2010",22.332325,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2011",22.945271,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2012",22.746614,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2013",23.344013,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2014",23.901196,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2015",24.866455,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2016",25.686089,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2017",26.039787,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2018",26.848392,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2019",27.638472,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2020",28.550402,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2021",29.782272,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2010",17.935621,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2011",16.986902,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2012",15.451829,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2013",15.01176,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2014",14.64511,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2015",14.464885,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2016",13.231215,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.625726,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2018",13.634555,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2019",12.920499,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2020",11.989373,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2021",12.055555,
"ISR","EDUADULT","TRY","PC_25_64","A","2010",45.560074,
"ISR","EDUADULT","TRY","PC_25_64","A","2011",46.396889,
"ISR","EDUADULT","TRY","PC_25_64","A","2012",46.441711,
"ISR","EDUADULT","TRY","PC_25_64","A","2013",47.421043,
"ISR","EDUADULT","TRY","PC_25_64","A","2014",48.53273,
"ISR","EDUADULT","TRY","PC_25_64","A","2015",48.824478,
"ISR","EDUADULT","TRY","PC_25_64","A","2016",49.895348,
"ISR","EDUADULT","TRY","PC_25_64","A","2017",50.91605,
"ISR","EDUADULT","TRY","PC_25_64","A","2018",50.201576,
"ISR","EDUADULT","TRY","PC_25_64","A","2019",50.246292,
"ISR","EDUADULT","TRY","PC_25_64","A","2020",50.12072,
"ISR","EDUADULT","TRY","PC_25_64","A","2021",49.688583,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2010",36.504307,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2011",36.616207,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2012",38.106457,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2013",37.567196,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2014",36.822159,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2015",36.710636,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2016",36.87344,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2017",36.458225,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2018",36.163872,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2019",36.83321,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2020",37.889904,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2021",38.255859,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2010",11.396096,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2011",12.062219,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.897214,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2013",10.645624,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2014",13.338798,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2015",12.217953,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2016",11.318077,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.391879,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2018",12.368318,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2019",11.564806,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2020",10.527256,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2021",10.605479,
"LVA","EDUADULT","TRY","PC_25_64","A","2010",26.946114,
"LVA","EDUADULT","TRY","PC_25_64","A","2011",27.69327,
"LVA","EDUADULT","TRY","PC_25_64","A","2012",29.227177,
"LVA","EDUADULT","TRY","PC_25_64","A","2013",31.011995,
"LVA","EDUADULT","TRY","PC_25_64","A","2014",30.230137,
"LVA","EDUADULT","TRY","PC_25_64","A","2015",31.591949,
"LVA","EDUADULT","TRY","PC_25_64","A","2016",33.361481,
"LVA","EDUADULT","TRY","PC_25_64","A","2017",33.882294,
"LVA","EDUADULT","TRY","PC_25_64","A","2018",33.939289,
"LVA","EDUADULT","TRY","PC_25_64","A","2019",35.707733,
"LVA","EDUADULT","TRY","PC_25_64","A","2020",37.833885,
"LVA","EDUADULT","TRY","PC_25_64","A","2021",39.00124,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2010",61.657791,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2011",60.244511,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2012",59.87561,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2013",58.342381,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2014",56.431065,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2015",56.190098,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2016",55.320442,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2017",53.725826,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2018",53.692394,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2019",52.727459,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2020",51.638859,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2021",50.393284,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2010",7.195199,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2011",7.2196174,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2012",6.9798198,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2013",6.7129874,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2014",6.6331944,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2015",6.3395805,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2016",6.0239758,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2017",4.757205,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2018",4.8022981,
"RUS","EDUADULT","TRY","PC_25_64","A","2010",50.371468,
"RUS","EDUADULT","TRY","PC_25_64","A","2011",50.557613,
"RUS","EDUADULT","TRY","PC_25_64","A","2012",50.516804,
"RUS","EDUADULT","TRY","PC_25_64","A","2013",51.261497,
"RUS","EDUADULT","TRY","PC_25_64","A","2014",51.567863,
"RUS","EDUADULT","TRY","PC_25_64","A","2015",52.42807,
"RUS","EDUADULT","TRY","PC_25_64","A","2016",53.056892,
"RUS","EDUADULT","TRY","PC_25_64","A","2017",56.70015,
"RUS","EDUADULT","TRY","PC_25_64","A","2018",56.725521,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2010",42.433334,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2011",42.222771,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2012",42.503376,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2013",42.025513,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2014",41.798943,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2015",41.232349,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2016",40.919132,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2017",38.542645,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2018",38.472183,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2010",16.689947,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2011",15.523709,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2012",15.027221,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2013",14.546692,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2014",14.274657,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2015",13.213673,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2016",12.65544,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.3177,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2018",11.862703,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2019",11.202892,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2020",9.7609425,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2021",8.69,
"SVN","EDUADULT","TRY","PC_25_64","A","2010",23.716619,
"SVN","EDUADULT","TRY","PC_25_64","A","2011",25.09059,
"SVN","EDUADULT","TRY","PC_25_64","A","2012",26.439035,
"SVN","EDUADULT","TRY","PC_25_64","A","2013",27.880541,
"SVN","EDUADULT","TRY","PC_25_64","A","2014",28.600916,
"SVN","EDUADULT","TRY","PC_25_64","A","2015",30.173296,
"SVN","EDUADULT","TRY","PC_25_64","A","2016",30.735788,
"SVN","EDUADULT","TRY","PC_25_64","A","2017",34.302807,
"SVN","EDUADULT","TRY","PC_25_64","A","2018",32.455208,
"SVN","EDUADULT","TRY","PC_25_64","A","2019",33.283279,
"SVN","EDUADULT","TRY","PC_25_64","A","2020",35.881027,
"SVN","EDUADULT","TRY","PC_25_64","A","2021",40.3,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2010",59.593433,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2011",59.3857,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2012",58.533745,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2013",57.572769,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2014",57.124428,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2015",56.613033,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2016",56.608772,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2017",53.379494,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2018",55.682087,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2019",55.513828,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2020",54.358028,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2021",51.01,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2010",57.293068,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2011",56.113945,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2012",58.530075,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2013",60.621803,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2014",59.530769,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2015",59.361786,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2016",58.211182,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2017",55.935062,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2018",55.297176,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2019",54.462048,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2020",52.348087,
"ZAF","EDUADULT","TRY","PC_25_64","A","2010",6.860743,
"ZAF","EDUADULT","TRY","PC_25_64","A","2011",7.147109,
"ZAF","EDUADULT","TRY","PC_25_64","A","2012",9.5728703,
"ZAF","EDUADULT","TRY","PC_25_64","A","2013",12.632441,
"ZAF","EDUADULT","TRY","PC_25_64","A","2014",12.759739,
"ZAF","EDUADULT","TRY","PC_25_64","A","2015",13.034455,
"ZAF","EDUADULT","TRY","PC_25_64","A","2016",13.804585,
"ZAF","EDUADULT","TRY","PC_25_64","A","2017",15.495651,
"ZAF","EDUADULT","TRY","PC_25_64","A","2018",15.387996,
"ZAF","EDUADULT","TRY","PC_25_64","A","2019",15.798151,
"ZAF","EDUADULT","TRY","PC_25_64","A","2020",15.839705,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2010",35.846188,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2011",36.738945,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2012",31.897055,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2013",26.745756,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2014",27.709494,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2015",27.603758,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2016",27.984232,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2017",28.569286,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2018",29.314827,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2019",29.739803,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2020",31.812206,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2010",26.180388,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2011",25.951325,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2012",24.644767,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2013",24.310184,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2014",24.26982,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2015",24.218758,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2016",22.989976,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2017",22.850214,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2018",22.025492,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2019",21.429248,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2020",19.797522,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2021",19.925746,
"OAVG","EDUADULT","TRY","PC_25_64","A","2010",30.240952,
"OAVG","EDUADULT","TRY","PC_25_64","A","2011",30.762404,
"OAVG","EDUADULT","TRY","PC_25_64","A","2012",32.183042,
"OAVG","EDUADULT","TRY","PC_25_64","A","2013",32.652397,
"OAVG","EDUADULT","TRY","PC_25_64","A","2014",33.639394,
"OAVG","EDUADULT","TRY","PC_25_64","A","2015",33.951053,
"OAVG","EDUADULT","TRY","PC_25_64","A","2016",35.249235,
"OAVG","EDUADULT","TRY","PC_25_64","A","2017",35.759683,
"OAVG","EDUADULT","TRY","PC_25_64","A","2018",36.847736,
"OAVG","EDUADULT","TRY","PC_25_64","A","2019",37.904231,
"OAVG","EDUADULT","TRY","PC_25_64","A","2020",39.221042,
"OAVG","EDUADULT","TRY","PC_25_64","A","2021",39.949537,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2010",44.0301,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2011",43.730167,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2012",43.634866,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2013",43.579974,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2014",42.494833,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2015",42.251555,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2016",42.184337,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2017",41.813909,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2018",41.54567,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2019",41.076902,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2020",41.392721,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2021",40.558218,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2010",43.36871,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2011",42.753086,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2012",41.416412,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2013",40.635166,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2014",41.248135,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2017",38.528397,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2018",36.971165,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2019",35.771305,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2020",37.158802,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2021",33.458462,
"ARG","EDUADULT","TRY","PC_25_64","A","2010",20.111586,
"ARG","EDUADULT","TRY","PC_25_64","A","2011",20.237337,
"ARG","EDUADULT","TRY","PC_25_64","A","2012",20.556126,
"ARG","EDUADULT","TRY","PC_25_64","A","2013",21.056189,
"ARG","EDUADULT","TRY","PC_25_64","A","2014",20.534544,
"ARG","EDUADULT","TRY","PC_25_64","A","2017",21.406713,
"ARG","EDUADULT","TRY","PC_25_64","A","2018",21.924601,
"ARG","EDUADULT","TRY","PC_25_64","A","2019",22.811752,
"ARG","EDUADULT","TRY","PC_25_64","A","2020",22.400209,
"ARG","EDUADULT","TRY","PC_25_64","A","2021",24.765341,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2010",36.519707,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2011",37.009579,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2012",38.027462,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2013",38.308643,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2014",38.217319,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2017",40.064892,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2018",41.104233,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2019",41.416943,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2020",40.44099,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2021",41.776196,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2011",71.298172,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2012",84.892136,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2018",80.105392,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2019",78.520782,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2020",77.645477,
"IND","EDUADULT","TRY","PC_25_64","A","2011",10.595189,
"IND","EDUADULT","TRY","PC_25_64","A","2012",7.1028476,
"IND","EDUADULT","TRY","PC_25_64","A","2018",11.461905,
"IND","EDUADULT","TRY","PC_25_64","A","2019",12.368952,
"IND","EDUADULT","TRY","PC_25_64","A","2020",12.94724,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2011",18.10664,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2012",8.0050173,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2018",8.4327021,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2019",9.1102676,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2020",9.4072857,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2010",8.1011848,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2011",7.1331868,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2012",6.6762033,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2013",6.5573592,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2014",8.8240929,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2015",8.6442165,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2016",7.4843569,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2017",7.1719623,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2018",7.0224643,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2019",6.7358012,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2020",6.3598828,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2021",6.7329736,
"LTU","EDUADULT","TRY","PC_25_64","A","2010",32.440029,
"LTU","EDUADULT","TRY","PC_25_64","A","2011",33.489258,
"LTU","EDUADULT","TRY","PC_25_64","A","2012",34.05378,
"LTU","EDUADULT","TRY","PC_25_64","A","2013",35.19833,
"LTU","EDUADULT","TRY","PC_25_64","A","2014",36.668087,
"LTU","EDUADULT","TRY","PC_25_64","A","2015",38.724106,
"LTU","EDUADULT","TRY","PC_25_64","A","2016",39.732628,
"LTU","EDUADULT","TRY","PC_25_64","A","2017",40.273941,
"LTU","EDUADULT","TRY","PC_25_64","A","2018",41.654594,
"LTU","EDUADULT","TRY","PC_25_64","A","2019",43.149418,
"LTU","EDUADULT","TRY","PC_25_64","A","2020",44.13818,
"LTU","EDUADULT","TRY","PC_25_64","A","2021",45.343121,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2010",59.458786,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2011",59.377556,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2012",59.27002,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2013",58.244312,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2014",54.50782,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2015",52.63168,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2016",52.783016,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2017",52.554096,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2018",51.322941,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2019",50.11478,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2020",49.501938,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2021",47.923908,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2010",63.147984,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2011",62.58416,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2012",60.889778,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2013",59.697968,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2014",59.457653,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2015",60.632359,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2016",60.063385,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2017",60.489311,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2018",60.770302,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2019",57.304142,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2020",57.331299,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2021",57.373444,
"CRI","EDUADULT","TRY","PC_25_64","A","2010",20.980572,
"CRI","EDUADULT","TRY","PC_25_64","A","2011",21.594719,
"CRI","EDUADULT","TRY","PC_25_64","A","2012",23.244442,
"CRI","EDUADULT","TRY","PC_25_64","A","2013",23.270735,
"CRI","EDUADULT","TRY","PC_25_64","A","2014",23.535925,
"CRI","EDUADULT","TRY","PC_25_64","A","2015",23.136086,
"CRI","EDUADULT","TRY","PC_25_64","A","2016",22.998714,
"CRI","EDUADULT","TRY","PC_25_64","A","2017",22.989092,
"CRI","EDUADULT","TRY","PC_25_64","A","2018",22.601564,
"CRI","EDUADULT","TRY","PC_25_64","A","2019",25.066828,
"CRI","EDUADULT","TRY","PC_25_64","A","2020",25.112001,
"CRI","EDUADULT","TRY","PC_25_64","A","2021",24.640232,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2010",15.871445,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2011",15.821122,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2012",15.865781,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2013",17.031296,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2014",17.00642,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2015",16.231556,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2016",16.937899,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2017",16.521597,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2018",16.628136,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2019",17.629028,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2020",17.5567,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2021",17.986324,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2010",38.106553,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2011",38.347944,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2012",38.48954,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2018",34.073965,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2019",35.241004,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2020",34.704054,
"G20","EDUADULT","TRY","PC_25_64","A","2010",27.800929,
"G20","EDUADULT","TRY","PC_25_64","A","2011",27.505954,
"G20","EDUADULT","TRY","PC_25_64","A","2012",28.318749,
"G20","EDUADULT","TRY","PC_25_64","A","2018",32.830191,
"G20","EDUADULT","TRY","PC_25_64","A","2019",32.160468,
"G20","EDUADULT","TRY","PC_25_64","A","2020",32.903404,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2010",35.226455,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2011",35.324735,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2012",34.3355,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2018",34.289461,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2019",33.966363,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2020",33.800804,
